,ff,rmsd_0,w_0_0,w_0_1,pdb
159,120.7926010709730,0.3823072331212210,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_188/pdbs/6.pdb
160,-102.34847250917600,0.4940484342857160,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_144/pdbs/20.pdb
161,193.4488701729310,0.3083964879510440,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_493/pdbs/5.pdb
162,180.75958865549600,0.3279525045054490,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_569/pdbs/6.pdb
163,619.6404777937970,0.2786316978983600,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_417/pdbs/3.pdb
164,116.34605492104800,0.3680227207054310,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_417/pdbs/6.pdb
165,-97.4123102631379,0.4563859075629220,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_70/pdbs/15.pdb
166,-81.69029759528190,0.4582085525303350,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_834/pdbs/17.pdb
167,-65.17239970335960,0.4178524927164710,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_69/pdbs/12.pdb
168,-53.24222486003960,0.4345572387436340,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_179/pdbs/13.pdb
169,-110.19912450555300,0.4315059496478420,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_293/pdbs/15.pdb
170,-102.20209972553400,0.4429077902164740,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_906/pdbs/16.pdb
171,1584.5014232863600,0.3249810982185990,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_622/pdbs/1.pdb
172,27.823039152727200,0.3719961668845140,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_640/pdbs/9.pdb
173,-100.75780870091600,0.4468216534842140,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_654/pdbs/14.pdb
174,24.19441874657810,0.3932207466773180,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_43/pdbs/8.pdb
175,65.3986187255714,0.387983991332779,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_743/pdbs/7.pdb
176,24.34806482330560,0.3947673993612660,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_695/pdbs/8.pdb
177,-63.58244445732540,0.4493234465860210,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_850/pdbs/14.pdb
178,-117.60612433589100,0.4471872315676500,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_621/pdbs/16.pdb
179,-55.67304453374280,0.4222948469437090,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_654/pdbs/13.pdb
180,-98.34924627709710,0.466468223122846,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_717/pdbs/16.pdb
181,-39.74271253206010,0.4104805213458440,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_213/pdbs/12.pdb
182,1585.081561419300,0.3259528228067630,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_56/pdbs/1.pdb
183,-80.99828211920040,0.4070671006155860,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_652/pdbs/13.pdb
184,-66.66894195322450,0.3962956888117830,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_917/pdbs/12.pdb
185,-40.62883893191750,0.4108476415187170,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_673/pdbs/12.pdb
186,68.76438233164690,0.3878462209429720,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_643/pdbs/7.pdb
187,90.92229277981070,0.3588559988316110,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_409/pdbs/6.pdb
188,1082.6507654911600,0.2622102123113750,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_491/pdbs/2.pdb
189,25.659908635699600,0.3922473777429000,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_393/pdbs/8.pdb
190,197.13657645261600,0.3769464886522770,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_997/pdbs/5.pdb
191,-101.37866528257700,0.4933841756843660,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_809/pdbs/20.pdb
192,-58.278493631662300,0.3803566491826130,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_753/pdbs/11.pdb
193,184.70921550912100,0.339337131889717,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_145/pdbs/5.pdb
194,195.88042946159700,0.3087986283995700,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_166/pdbs/5.pdb
195,298.325507697009,0.3472873184187350,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_337/pdbs/4.pdb
196,52.31989426433420,0.3303094076209010,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_302/pdbs/7.pdb
197,120.96017110359300,0.3825594877036630,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_277/pdbs/6.pdb
198,19.10380322979380,0.344216894839909,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_938/pdbs/8.pdb
199,533.2918548143110,0.3653965187467830,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_474/pdbs/3.pdb
200,-60.51138822553870,0.4278012335323090,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_952/pdbs/14.pdb
201,400.75918094971400,0.2999711508558590,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_961/pdbs/4.pdb
202,-62.976590114471300,0.4162004152979930,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_854/pdbs/11.pdb
203,-142.26761520667400,0.475099149150534,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_870/pdbs/18.pdb
204,-68.01279070480160,0.4190216382404700,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_943/pdbs/12.pdb
205,8.58630987428569,0.3740418353818770,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_789/pdbs/8.pdb
206,68.53887166022470,0.3751580982694990,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_156/pdbs/7.pdb
207,27.584925875243000,0.3716775010539100,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_650/pdbs/9.pdb
208,-102.17326132850400,0.4883273125299740,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_227/pdbs/18.pdb
209,-27.639067760121000,0.3795358192788190,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_281/pdbs/10.pdb
210,-25.485276120316500,0.4009302208504700,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_196/pdbs/11.pdb
211,683.4371555227950,0.2841048458020360,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_167/pdbs/3.pdb
212,402.3139746148030,0.3000193448768910,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_154/pdbs/4.pdb
213,-82.37676284470920,0.4409998479943130,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_783/pdbs/14.pdb
214,-81.01011670176720,0.4804179492085100,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_170/pdbs/16.pdb
215,-141.8675111683980,0.4752243284629820,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_270/pdbs/18.pdb
216,-50.917212921878400,0.4190461247036770,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_395/pdbs/13.pdb
217,-109.27345621237700,0.4819882310096560,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_233/pdbs/19.pdb
218,1006.0663806005400,0.323519623409413,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_769/pdbs/2.pdb
219,163.4537675586370,0.3616404576134120,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_993/pdbs/5.pdb
220,1542.3217985993900,0.3517398325048270,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_124/pdbs/1.pdb
221,-111.01166916561600,0.4620016617030490,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_250/pdbs/18.pdb
222,-46.3027012311602,0.3864860411186790,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_416/pdbs/11.pdb
223,324.1208809443140,0.3292018454037560,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_375/pdbs/4.pdb
224,-84.71786943999090,0.3876110589228380,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_337/pdbs/12.pdb
225,-53.62706056718550,0.4336361805933990,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_775/pdbs/13.pdb
226,234.59508029484300,0.3128907170161060,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_364/pdbs/5.pdb
227,563.2702697518260,0.3166893083361850,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_972/pdbs/3.pdb
228,300.5812339598120,0.3125979810106180,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_47/pdbs/5.pdb
229,114.4245277339940,0.3680387474494510,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_888/pdbs/6.pdb
230,321.4340962750750,0.3713816498454340,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_978/pdbs/4.pdb
231,-8.655690457124140,0.3947700903453110,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_16/pdbs/10.pdb
232,-52.22887432996320,0.4193785653658930,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_764/pdbs/13.pdb
233,2300.172528008880,0.2345466742105620,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_244/pdbs/1.pdb
234,-128.5753309373120,0.460170664334637,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_96/pdbs/17.pdb
235,-111.20829504443200,0.4954136588842930,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_448/pdbs/21.pdb
236,889.3881825916250,0.3577165574857000,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_23/pdbs/2.pdb
237,-110.28055949253100,0.4969527031275160,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_890/pdbs/20.pdb
238,290.7194634983940,0.3564521932984410,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_482/pdbs/4.pdb
239,-56.20514878274180,0.4030798102585400,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_732/pdbs/11.pdb
240,872.6897399831910,0.3508757606860850,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_452/pdbs/2.pdb
241,133.7055856955150,0.3245786529288600,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_926/pdbs/6.pdb
242,105.0395318323460,0.3197880458769640,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_852/pdbs/6.pdb
243,-68.51397358904870,0.4375180505536860,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_781/pdbs/15.pdb
244,7.225693390249040,0.3743874112808180,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_594/pdbs/8.pdb
245,-3.5736457767588900,0.3724856812135770,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_751/pdbs/9.pdb
246,-66.5300203794402,0.4159321121270330,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_281/pdbs/12.pdb
247,-41.37768232547460,0.3670755453936910,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_16/pdbs/10.pdb
248,-42.8242121765129,0.4184377303956880,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_32/pdbs/12.pdb
249,-99.71160199774930,0.4471903688480490,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_359/pdbs/14.pdb
250,212.10784983294800,0.3464176598590480,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_295/pdbs/5.pdb
251,-7.467086661185480,0.3952529209336330,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_839/pdbs/10.pdb
252,-75.91317744512660,0.4274860391123480,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_373/pdbs/13.pdb
253,492.1923328556400,0.2961833385817190,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_992/pdbs/4.pdb
254,-95.8481363890594,0.4374253587200720,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_509/pdbs/16.pdb
255,680.0707163252700,0.2849508005674930,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_470/pdbs/3.pdb
256,-57.07463968678190,0.402966646766428,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_19/pdbs/11.pdb
257,-52.79198760405100,0.3642587213313680,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_535/pdbs/10.pdb
258,18.58417945272660,0.3444893295009400,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_872/pdbs/8.pdb
259,-81.2740331378543,0.4664728232098810,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_187/pdbs/17.pdb
260,-71.94248245539390,0.4537118946643150,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_440/pdbs/16.pdb
261,66.85846631945540,0.3570845879272140,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_398/pdbs/8.pdb
262,112.64450059922100,0.3807556753871780,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_28/pdbs/6.pdb
263,105.13757252300700,0.3197530994653760,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_278/pdbs/6.pdb
264,110.84588875781300,0.3483436732783550,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_597/pdbs/6.pdb
265,17.21382232033080,0.3806257820509300,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_947/pdbs/9.pdb
266,-88.12671132168450,0.4685608722567840,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_775/pdbs/18.pdb
267,-108.96010822440400,0.4539129663483900,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_445/pdbs/17.pdb
268,360.795641352016,0.2959145783742300,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_215/pdbs/4.pdb
269,-3.821639230890700,0.401506393660476,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_560/pdbs/9.pdb
270,2300.0959364290300,0.2334080176308030,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_823/pdbs/1.pdb
271,-102.59634815339700,0.487255394942279,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_764/pdbs/18.pdb
272,-107.47166174013300,0.473378980069514,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_113/pdbs/19.pdb
273,1984.3688975862600,0.2478661625857590,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_315/pdbs/1.pdb
274,804.0241185635060,0.2764726973429780,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_238/pdbs/3.pdb
275,-64.17046916437740,0.4160011213314140,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_217/pdbs/11.pdb
276,-43.39433982706490,0.4180653567304050,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_283/pdbs/12.pdb
277,-108.39501133261700,0.4823421334335680,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_990/pdbs/19.pdb
278,-74.61075284015190,0.447342758452104,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_125/pdbs/16.pdb
279,1605.487749942070,0.3547714293224960,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_487/pdbs/1.pdb
280,-81.0680828770735,0.4269168052109530,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_5/pdbs/13.pdb
281,-113.16969081595600,0.4971940485973000,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_694/pdbs/20.pdb
282,302.62101056315600,0.313009748002602,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_778/pdbs/5.pdb
283,-67.11215616732380,0.4149314542914730,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_842/pdbs/12.pdb
284,-97.55061262526330,0.4895942081810470,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_396/pdbs/18.pdb
285,120.8361953171780,0.3825461667628480,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_857/pdbs/6.pdb
286,361.53640594116700,0.3395468912619360,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_604/pdbs/4.pdb
287,-97.05167301346730,0.4736364990463060,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_773/pdbs/17.pdb
288,-108.12324477763100,0.485421830180371,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_461/pdbs/20.pdb
289,-88.84233278416290,0.4190167767305050,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_578/pdbs/14.pdb
290,-2.385345099737610,0.4003097001811160,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_758/pdbs/9.pdb
291,-53.51730764281890,0.4337873491098940,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_802/pdbs/13.pdb
292,-99.28072257726040,0.4001966385607980,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_392/pdbs/13.pdb
293,196.7951541653950,0.3772092084228510,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_680/pdbs/5.pdb
294,-25.26781093451970,0.4064561352773560,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_386/pdbs/10.pdb
295,885.7393731044930,0.3579015029607810,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_810/pdbs/2.pdb
296,-93.58050733925640,0.4662167526420040,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_111/pdbs/16.pdb
297,-25.370276814945300,0.40299950231078,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_23/pdbs/11.pdb
298,-141.51940131264800,0.4749819488920150,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_30/pdbs/18.pdb
299,-92.90377138904610,0.469195566338353,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_165/pdbs/18.pdb
300,180.7816674043250,0.3276004614770760,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_966/pdbs/6.pdb
301,-98.17675905751180,0.4823620990898530,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_633/pdbs/19.pdb
302,-82.56322596725820,0.4404767080701860,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_570/pdbs/14.pdb
303,828.2943110823310,0.3466706533033890,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_489/pdbs/2.pdb
304,-48.796670410141800,0.4129281481917250,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_798/pdbs/11.pdb
305,-63.64713988502880,0.4482342309748250,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_90/pdbs/14.pdb
306,-19.485670980013500,0.4014914198030670,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_861/pdbs/11.pdb
307,-51.05242222658350,0.418091148601436,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_348/pdbs/13.pdb
308,-111.3063311994460,0.4622685607348410,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_941/pdbs/18.pdb
309,-107.06701594903900,0.4545597725983900,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_284/pdbs/17.pdb
310,-3.7781804462617900,0.3724139969891130,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_360/pdbs/9.pdb
311,-43.40281382898020,0.419031354424199,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_163/pdbs/12.pdb
312,-37.82236971407020,0.4079284507245490,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_989/pdbs/10.pdb
313,235.5903304532020,0.3134172568834140,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_508/pdbs/5.pdb
314,-103.02634816549500,0.4407861016265230,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_129/pdbs/16.pdb
315,620.8996224176850,0.2789359511961290,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_154/pdbs/3.pdb
316,-110.70155377467500,0.4958028990705750,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_844/pdbs/21.pdb
317,1181.0046641879700,0.2693003776750990,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_37/pdbs/2.pdb
